X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,label
0.052287582,0.019607843,0,0,0.006535948,0.111111111,0.026143791,0.039215686,0.130718954,0.202614379,0.065359477,0.052287582,0.104575163,0.209150327,0.254901961,0.326797386,0.431372549,0.071895425,0,0.078431373,0.45751634,0.437908497,0.418300654,0.496732026,0.647058824,0.647058824,0.535947712,0.529411765,0.45751634,0.307189542,0.68627451,0.464052288,0.718954248,0.516339869,0.810457516,0.869281046,0.77124183,0.718954248,0.725490196,0.549019608,0.725490196,0.699346405,0.745098039,0.679738562,0.758169935,0.666666667,0.522875817,0.496732026,0.575163399,0.679738562,0.575163399,0.830065359,0.843137255,0.764705882,0.758169935,0.797385621,0.575163399,0.660130719,0.718954248,0.725490196,0.294117647,0.535947712,0.764705882,0.758169935,0.843137255,0.849673203,0.732026144,0.705882353,0.745098039,0.810457516,0.241830065,0.235294118,0.718954248,0.640522876,0.908496732,0.816993464,0.830065359,0.653594771,0.758169935,0.823529412,0.183006536,0.163398693,0.575163399,0.705882353,0.908496732,0.901960784,0.85620915,0.849673203,0.77124183,0.418300654,0.013071895,0.032679739,0.183006536,0.346405229,0.418300654,0.450980392,0.418300654,0.307189542,0.156862745,0.111111111,0.045751634,0.013071895,0.019607843,0.006535948,0.013071895,0.104575163,0.150326797,0.189542484,0.189542484,0.169934641,0.215686275,0.215686275,0.196078431,0.137254902,0.137254902,0.189542484,0.209150327,0.215686275,0.209150327,0.202614379,1
0.101351351,0.060810811,0.081081081,0.317567568,0.256756757,0.27027027,0.141891892,0.047297297,0.101351351,0.263513514,0.121621622,0.114864865,0.162162162,0.310810811,0.533783784,0.560810811,0.391891892,0.202702703,0.114864865,0.222972973,0.608108108,0.641891892,0.540540541,0.493243243,0.722972973,0.702702703,0.662162162,0.614864865,0.574324324,0.425675676,0.797297297,0.810810811,0.506756757,0.439189189,0.648648649,0.824324324,0.824324324,0.783783784,0.77027027,0.668918919,0.905405405,0.905405405,0.682432432,0.405405405,0.716216216,0.804054054,0.756756757,0.722972973,0.716216216,0.77027027,0.912162162,0.912162162,0.810810811,0.635135135,0.743243243,0.722972973,0.614864865,0.689189189,0.662162162,0.817567568,0.878378378,0.905405405,0.763513514,0.574324324,0.648648649,0.668918919,0.527027027,0.682432432,0.601351351,0.77027027,0.797297297,0.797297297,0.472972973,0.432432432,0.682432432,0.695945946,0.668918919,0.695945946,0.628378378,0.655405405,0.621621622,0.635135135,0.378378378,0.27027027,0.675675676,0.736486486,0.743243243,0.695945946,0.635135135,0.459459459,0.236486486,0.317567568,0.277027027,0.432432432,0.574324324,0.533783784,0.47972973,0.398648649,0.317567568,0.243243243,0.067567568,0.02027027,0.128378378,0.344594595,0.310810811,0.290540541,0.209459459,0.222972973,0.22972973,0.22972973,0.216216216,0.182432432,0.162162162,0.216216216,0.202702703,0.216216216,0.222972973,0.168918919,0.168918919,0.175675676,1
0.020689655,0.055172414,0.124137931,0.24137931,0.365517241,0.606896552,0.689655172,0.689655172,0.227586207,0.165517241,0.165517241,0.324137931,0.565517241,0.703448276,0.786206897,0.8,0.786206897,0.724137931,0.496551724,0.406896552,0.793103448,0.8,0.496551724,0.55862069,0.813793103,0.944827586,0.951724138,0.882758621,0.703448276,0.751724138,0.951724138,0.724137931,0.572413793,0.386206897,0.772413793,0.944827586,0.944827586,0.786206897,0.717241379,0.648275862,0.944827586,0.875862069,0.689655172,0.662068966,0.820689655,0.875862069,0.8,0.682758621,0.786206897,0.579310345,0.944827586,0.944827586,0.924137931,0.889655172,0.868965517,0.84137931,0.834482759,0.668965517,0.751724138,0.751724138,0.944827586,0.848275862,0.696551724,0.648275862,0.724137931,0.731034483,0.75862069,0.586206897,0.751724138,0.717241379,0.903448276,0.565517241,0.572413793,0.503448276,0.737931034,0.751724138,0.689655172,0.648275862,0.724137931,0.468965517,0.779310345,0.503448276,0.510344828,0.489655172,0.827586207,0.896551724,0.84137931,0.606896552,0.593103448,0.606896552,0.586206897,0.579310345,0.462068966,0.586206897,0.744827586,0.8,0.806896552,0.724137931,0.627586207,0.648275862,0.020689655,0.151724138,0.227586207,0.303448276,0.44137931,0.620689655,0.682758621,0.572413793,0.482758621,0.44137931,0,0.006896552,0.034482759,0.234482759,0.44137931,0.503448276,0.406896552,0.248275862,0.179310345,0.110344828,1
0.195945946,0.114864865,0.081081081,0.067567568,0.121621622,0.222972973,0.006756757,0.006756757,0.189189189,0.222972973,0.040540541,0.027027027,0.243243243,0.405405405,0.344594595,0.324324324,0.087837838,0.060810811,0.216216216,0.209459459,0.310810811,0.351351351,0.506756757,0.581081081,0.533783784,0.466216216,0.324324324,0.175675676,0.155405405,0.22972973,0.614864865,0.459459459,0.466216216,0.756756757,0.736486486,0.702702703,0.655405405,0.581081081,0.459459459,0.398648649,0.689189189,0.47972973,0.486486486,0.790540541,0.858108108,0.824324324,0.77027027,0.777027027,0.668918919,0.459459459,0.858108108,0.567567568,0.641891892,0.722972973,0.655405405,0.736486486,0.547297297,0.695945946,0.77027027,0.608108108,0.871621622,0.77027027,0.756756757,0.716216216,0.635135135,0.702702703,0.621621622,0.662162162,0.831081081,0.72972973,0.722972973,0.486486486,0.587837838,0.560810811,0.493243243,0.655405405,0.513513514,0.648648649,0.756756757,0.641891892,0.439189189,0.445945946,0.587837838,0.763513514,0.797297297,0.77027027,0.655405405,0.682432432,0.567567568,0.337837838,0.358108108,0.371621622,0.506756757,0.675675676,0.648648649,0.635135135,0.594594595,0.513513514,0.337837838,0.27027027,0.141891892,0.236486486,0.418918919,0.385135135,0.344594595,0.310810811,0.290540541,0.25,0.22972973,0.25,0.128378378,0.094594595,0.297297297,0.310810811,0.304054054,0.182432432,0.202702703,0.222972973,0.22972973,0.222972973,1
0.235294118,0.241830065,0.248366013,0.248366013,0.248366013,0.261437908,0.261437908,0.261437908,0.274509804,0.222222222,0.235294118,0.215686275,0.22875817,0.235294118,0.196078431,0.254901961,0.261437908,0.267973856,0.267973856,0.274509804,0.006535948,0.006535948,0,0,0,0.117647059,0.31372549,0.483660131,0.359477124,0.281045752,0.013071895,0.039215686,0.104575163,0.254901961,0.294117647,0.450980392,0.418300654,0.37254902,0.366013072,0.183006536,0.366013072,0.516339869,0.503267974,0.555555556,0.549019608,0.712418301,0.738562092,0.758169935,0.640522876,0.516339869,0.738562092,0.751633987,0.516339869,0.640522876,0.490196078,0.758169935,0.862745098,0.947712418,0.888888889,0.85620915,0.849673203,0.836601307,0.640522876,0.68627451,0.607843137,0.784313725,0.869281046,0.803921569,0.810457516,0.712418301,0.849673203,0.888888889,0.908496732,0.830065359,0.745098039,0.712418301,0.764705882,0.712418301,0.718954248,0.660130719,0.784313725,0.882352941,0.928104575,0.888888889,0.784313725,0.77124183,0.836601307,0.77124183,0.738562092,0.692810458,0.607843137,0.823529412,0.777777778,0.653594771,0.633986928,0.725490196,0.836601307,0.836601307,0.849673203,0.77124183,0.202614379,0.692810458,0.607843137,0.555555556,0.477124183,0.679738562,0.836601307,0.934640523,0.928104575,0.901960784,0.045751634,0.222222222,0.431372549,0.470588235,0.45751634,0.653594771,0.803921569,0.784313725,0.679738562,0.60130719,1
0.246753247,0.253246753,0.253246753,0.266233766,0.266233766,0.272727273,0.272727273,0.266233766,0.279220779,0.227272727,0.136363636,0.12987013,0.142857143,0.149350649,0.175324675,0.285714286,0.272727273,0.272727273,0.272727273,0.285714286,0,0,0,0.019480519,0.116883117,0.181818182,0.409090909,0.422077922,0.279220779,0.279220779,0.097402597,0.214285714,0.344155844,0.422077922,0.525974026,0.564935065,0.532467532,0.428571429,0.305194805,0.188311688,0.62987013,0.649350649,0.441558442,0.603896104,0.506493506,0.75974026,0.831168831,0.811688312,0.707792208,0.603896104,0.798701299,0.785714286,0.493506494,0.675324675,0.538961039,0.779220779,0.909090909,0.915584416,0.857142857,0.792207792,0.87012987,0.876623377,0.772727273,0.733766234,0.688311688,0.727272727,0.733766234,0.61038961,0.753246753,0.545454545,0.844155844,0.883116883,0.941558442,0.837662338,0.792207792,0.811688312,0.88961039,0.694805195,0.805194805,0.61038961,0.74025974,0.837662338,0.766233766,0.720779221,0.649350649,0.733766234,0.792207792,0.733766234,0.824675325,0.649350649,0.337662338,0.753246753,0.538961039,0.62987013,0.448051948,0.727272727,0.876623377,0.954545455,0.902597403,0.837662338,0.058441558,0.331168831,0.415584416,0.525974026,0.474025974,0.720779221,0.831168831,0.753246753,0.662337662,0.590909091,0.006493506,0.032467532,0.12987013,0.350649351,0.38961039,0.506493506,0.461038961,0.448051948,0.331168831,0.097402597,1
0.038216561,0.012738854,0.01910828,0.057324841,0.146496815,0.203821656,0.21656051,0.248407643,0.267515924,0.27388535,0.331210191,0.407643312,0.388535032,0.286624204,0.401273885,0.382165605,0.280254777,0.152866242,0.082802548,0.095541401,0.598726115,0.649681529,0.369426752,0.484076433,0.433121019,0.74522293,0.789808917,0.579617834,0.337579618,0.133757962,0.78343949,0.834394904,0.484076433,0.52866242,0.484076433,0.78343949,0.828025478,0.643312102,0.292993631,0.299363057,0.853503185,0.898089172,0.840764331,0.52866242,0.535031847,0.624203822,0.592356688,0.331210191,0.21656051,0.547770701,0.853503185,0.904458599,0.847133758,0.732484076,0.707006369,0.751592357,0.777070064,0.369426752,0.560509554,0.707006369,0.802547771,0.859872611,0.363057325,0.439490446,0.636942675,0.78343949,0.630573248,0.363057325,0.312101911,0.662420382,0.643312102,0.681528662,0.407643312,0.426751592,0.707006369,0.898089172,0.847133758,0.605095541,0.146496815,0.439490446,0.382165605,0.464968153,0.388535032,0.522292994,0.681528662,0.72611465,0.687898089,0.458598726,0.305732484,0.159235669,0.012738854,0.044585987,0.101910828,0.191082803,0.242038217,0.25477707,0.197452229,0.152866242,0.057324841,0.01910828,0.21656051,0.222929936,0.178343949,0.324840764,0.331210191,0.401273885,0.388535032,0.292993631,0.261146497,0.152866242,0.286624204,0.292993631,0.299363057,0.292993631,0.210191083,0.280254777,0.286624204,0.286624204,0.280254777,0.203821656,1
0.24025974,0.246753247,0.253246753,0.253246753,0.25974026,0.266233766,0.266233766,0.25974026,0.279220779,0.227272727,0.103896104,0.103896104,0.116883117,0.123376623,0.149350649,0.272727273,0.285714286,0.272727273,0.266233766,0.279220779,0,0,0,0.019480519,0.11038961,0.155844156,0.409090909,0.428571429,0.266233766,0.279220779,0.116883117,0.24025974,0.357142857,0.396103896,0.493506494,0.558441558,0.616883117,0.506493506,0.396103896,0.220779221,0.649350649,0.668831169,0.461038961,0.597402597,0.545454545,0.818181818,0.883116883,0.785714286,0.766233766,0.688311688,0.798701299,0.792207792,0.5,0.675324675,0.551948052,0.857142857,0.857142857,0.727272727,0.675324675,0.772727273,0.857142857,0.876623377,0.75974026,0.74025974,0.675324675,0.733766234,0.746753247,0.636363636,0.694805195,0.714285714,0.824675325,0.88961039,0.941558442,0.850649351,0.785714286,0.811688312,0.902597403,0.714285714,0.805194805,0.831168831,0.727272727,0.844155844,0.798701299,0.727272727,0.649350649,0.727272727,0.785714286,0.694805195,0.694805195,0.675324675,0.363636364,0.75974026,0.558441558,0.636363636,0.480519481,0.792207792,0.88961039,0.75974026,0.720779221,0.798701299,0.071428571,0.396103896,0.448051948,0.532467532,0.480519481,0.75974026,0.87012987,0.844155844,0.707792208,0.714285714,0.006493506,0.032467532,0.149350649,0.357142857,0.38961039,0.525974026,0.525974026,0.493506494,0.409090909,0.162337662,1
0.088435374,0.068027211,0.170068027,0.333333333,0.224489796,0.292517007,0.12244898,0.047619048,0.102040816,0.265306122,0.136054422,0.170068027,0.25170068,0.455782313,0.517006803,0.517006803,0.278911565,0.129251701,0.068027211,0.224489796,0.646258503,0.489795918,0.496598639,0.707482993,0.721088435,0.693877551,0.62585034,0.605442177,0.469387755,0.353741497,0.816326531,0.482993197,0.43537415,0.721088435,0.870748299,0.74829932,0.646258503,0.795918367,0.721088435,0.551020408,0.904761905,0.612244898,0.523809524,0.74829932,0.74829932,0.68707483,0.598639456,0.68707483,0.761904762,0.659863946,0.904761905,0.775510204,0.741496599,0.721088435,0.727891156,0.585034014,0.659863946,0.68707483,0.823129252,0.80952381,0.87755102,0.68707483,0.591836735,0.585034014,0.612244898,0.462585034,0.62585034,0.659863946,0.795918367,0.802721088,0.761904762,0.408163265,0.448979592,0.734693878,0.68707483,0.598639456,0.489795918,0.632653061,0.659863946,0.544217687,0.585034014,0.401360544,0.333333333,0.68707483,0.789115646,0.653061224,0.673469388,0.721088435,0.551020408,0.340136054,0.224489796,0.278911565,0.442176871,0.489795918,0.469387755,0.448979592,0.469387755,0.421768707,0.278911565,0.258503401,0.068027211,0.027210884,0.231292517,0.346938776,0.326530612,0.231292517,0.210884354,0.217687075,0.231292517,0.238095238,0.217687075,0.19047619,0.163265306,0.217687075,0.204081633,0.217687075,0.217687075,0.170068027,0.176870748,0.176870748,1
0.016129032,0.120967742,0.112903226,0.040322581,0.032258065,0.209677419,0.338709677,0.475806452,0.483870968,0.185483871,0,0.266129032,0.532258065,0.39516129,0.370967742,0.435483871,0.338709677,0.451612903,0.556451613,0.60483871,0.008064516,0.177419355,0.806451613,0.774193548,0.75,0.677419355,0.346774194,0.661290323,0.838709677,0.846774194,0.088709677,0.370967742,0.927419355,0.911290323,0.903225806,0.758064516,0.225806452,0.725806452,0.911290323,0.85483871,0.153225806,0.620967742,0.935483871,0.935483871,0.943548387,0.838709677,0.314516129,0.661290323,0.790322581,0.733870968,0.290322581,0.725806452,0.927419355,0.935483871,0.935483871,0.935483871,0.60483871,0.556451613,0.766129032,0.846774194,0.362903226,0.89516129,0.927419355,0.927419355,0.935483871,0.89516129,0.524193548,0.564516129,0.741935484,0.85483871,0.64516129,0.919354839,0.919354839,0.927419355,0.927419355,0.709677419,0.306451613,0.701612903,0.830645161,0.685483871,0.717741935,0.782258065,0.830645161,0.862903226,0.887096774,0.677419355,0.25,0.717741935,0.89516129,0.822580645,0.491935484,0.580645161,0.596774194,0.60483871,0.629032258,0.524193548,0.346774194,0.556451613,0.75,0.798387097,0.072580645,0.088709677,0.064516129,0.032258065,0.024193548,0.266129032,0.258064516,0.290322581,0.330645161,0.233870968,0.225806452,0.217741935,0.225806452,0.201612903,0.177419355,0.258064516,0.25,0.25,0.241935484,0.064516129,1
0.046666667,0.166666667,0.186666667,0.233333333,0.086666667,0.013333333,0.033333333,0.04,0.033333333,0.04,0.66,0.7,0.74,0.713333333,0.773333333,0.52,0.36,0.126666667,0.013333333,0.053333333,0.686666667,0.74,0.74,0.9,0.906666667,0.813333333,0.753333333,0.826666667,0.48,0.226666667,0.713333333,0.66,0.64,0.88,0.8,0.726666667,0.66,0.813333333,0.9,0.786666667,0.886666667,0.746666667,0.72,0.813333333,0.826666667,0.826666667,0.826666667,0.813333333,0.9,0.94,0.926666667,0.846666667,0.853333333,0.92,0.893333333,0.786666667,0.873333333,0.853333333,0.92,0.946666667,0.766666667,0.76,0.746666667,0.853333333,0.84,0.866666667,0.806666667,0.846666667,0.933333333,0.906666667,0.706666667,0.7,0.733333333,0.926666667,0.88,0.9,0.866666667,0.926666667,0.9,0.793333333,0.76,0.86,0.76,0.893333333,0.88,0.866666667,0.873333333,0.78,0.44,0.373333333,0.493333333,0.48,0.586666667,0.726666667,0.793333333,0.46,0.166666667,0.073333333,0.1,0.073333333,0.106666667,0.293333333,0.373333333,0.266666667,0.146666667,0.033333333,0.06,0.066666667,0.053333333,0.08,0.226666667,0.206666667,0.186666667,0.12,0.1,0.133333333,0.06,0.06,0.113333333,0.146666667,1
0.261744966,0.214765101,0.134228188,0.073825503,0.194630872,0.275167785,0.214765101,0.208053691,0.208053691,0.201342282,0.751677852,0.77852349,0.684563758,0.510067114,0.281879195,0.583892617,0.597315436,0.469798658,0.248322148,0.208053691,0.912751678,0.926174497,0.906040268,0.644295302,0.395973154,0.483221477,0.872483221,0.805369128,0.617449664,0.422818792,0.932885906,0.932885906,0.932885906,0.758389262,0.389261745,0.523489933,0.919463087,0.89261745,0.859060403,0.798657718,0.926174497,0.932885906,0.932885906,0.906040268,0.731543624,0.77852349,0.765100671,0.765100671,0.771812081,0.798657718,0.919463087,0.926174497,0.926174497,0.677852349,0.724832215,0.852348993,0.845637584,0.818791946,0.704697987,0.812080537,0.912751678,0.919463087,0.744966443,0.322147651,0.530201342,0.818791946,0.765100671,0.604026846,0.718120805,0.711409396,0.832214765,0.818791946,0.44295302,0.563758389,0.456375839,0.906040268,0.919463087,0.912751678,0.88590604,0.704697987,0.436241611,0.536912752,0.33557047,0.55033557,0.765100671,0.88590604,0.852348993,0.818791946,0.751677852,0.677852349,0.053691275,0.120805369,0.261744966,0.469798658,0.530201342,0.536912752,0.503355705,0.503355705,0.489932886,0.409395973,0.154362416,0.134228188,0.295302013,0.496644295,0.55704698,0.44966443,0.140939597,0.161073826,0.22147651,0.154362416,0.241610738,0.241610738,0.248322148,0.073825503,0.040268456,0.026845638,0.026845638,0.067114094,0.154362416,0.167785235,1
0.479452055,0.445205479,0.424657534,0.369863014,0.431506849,0.5,0.52739726,0.506849315,0.226027397,0.171232877,0.698630137,0.691780822,0.589041096,0.363013699,0.363013699,0.534246575,0.794520548,0.739726027,0.568493151,0.452054795,0.828767123,0.828767123,0.773972603,0.397260274,0.246575342,0.534246575,0.787671233,0.835616438,0.657534247,0.534246575,0.643835616,0.732876712,0.726027397,0.417808219,0.417808219,0.547945205,0.732876712,0.602739726,0.506849315,0.582191781,0.273972603,0.5,0.650684932,0.595890411,0.630136986,0.671232877,0.678082192,0.705479452,0.520547945,0.664383562,0.102739726,0.246575342,0.493150685,0.45890411,0.54109589,0.636986301,0.691780822,0.787671233,0.616438356,0.691780822,0.020547945,0.226027397,0.212328767,0.397260274,0.424657534,0.650684932,0.719178082,0.575342466,0.609589041,0.582191781,0,0.020547945,0.226027397,0.417808219,0.445205479,0.726027397,0.856164384,0.726027397,0.595890411,0.52739726,0,0,0.171232877,0.45890411,0.595890411,0.787671233,0.767123288,0.657534247,0.602739726,0.575342466,0,0,0.02739726,0.171232877,0.431506849,0.568493151,0.424657534,0.232876712,0.191780822,0.287671233,0.061643836,0.075342466,0.054794521,0.054794521,0.226027397,0.164383562,0.01369863,0.006849315,0.034246575,0.130136986,0.123287671,0.232876712,0.232876712,0.068493151,0.04109589,0.04109589,0.061643836,0.089041096,0.075342466,0.075342466,1
0.05511811,0.062992126,0.031496063,0.118110236,0.267716535,0.448818898,0.31496063,0.086614173,0.133858268,0.188976378,0.37007874,0.511811024,0.566929134,0.559055118,0.409448819,0.622047244,0.614173228,0.606299213,0.433070866,0.291338583,0.803149606,0.866141732,0.866141732,0.677165354,0.496062992,0.779527559,0.811023622,0.874015748,0.834645669,0.763779528,0.937007874,0.937007874,0.94488189,0.669291339,0.519685039,0.921259843,0.897637795,0.929133858,0.921259843,0.834645669,0.937007874,0.937007874,0.937007874,0.818897638,0.637795276,0.771653543,0.716535433,0.763779528,0.858267717,0.732283465,0.929133858,0.929133858,0.937007874,0.937007874,0.913385827,0.94488189,0.874015748,0.897637795,0.866141732,0.866141732,0.929133858,0.937007874,0.937007874,0.803149606,0.763779528,0.937007874,0.905511811,0.921259843,0.897637795,0.921259843,0.929133858,0.929133858,0.921259843,0.803149606,0.622047244,0.937007874,0.937007874,0.937007874,0.929133858,0.937007874,0.826771654,0.921259843,0.913385827,0.881889764,0.692913386,0.826771654,0.88976378,0.937007874,0.937007874,0.842519685,0.078740157,0.204724409,0.275590551,0.385826772,0.488188976,0.74015748,0.866141732,0.566929134,0.401574803,0.25984252,0.165354331,0.157480315,0.165354331,0.322834646,0.433070866,0.346456693,0.204724409,0.196850394,0.204724409,0.212598425,0.188976378,0.188976378,0.188976378,0.188976378,0.188976378,0.188976378,0.173228346,0.141732283,0.118110236,0.133858268,1
0.237762238,0.223776224,0.216783217,0.272727273,0.461538462,0.475524476,0.468531469,0.237762238,0.083916084,0.111888112,0.573426573,0.524475524,0.622377622,0.727272727,0.692307692,0.601398601,0.587412587,0.412587413,0.104895105,0.027972028,0.811188811,0.524475524,0.531468531,0.832167832,0.853146853,0.846153846,0.769230769,0.769230769,0.713286713,0.524475524,0.846153846,0.440559441,0.454545455,0.839160839,0.909090909,0.818181818,0.755244755,0.706293706,0.839160839,0.748251748,0.916083916,0.685314685,0.629370629,0.762237762,0.734265734,0.636363636,0.699300699,0.622377622,0.664335664,0.741258741,0.902097902,0.776223776,0.699300699,0.734265734,0.762237762,0.713286713,0.65034965,0.734265734,0.72027972,0.748251748,0.692307692,0.531468531,0.622377622,0.671328671,0.608391608,0.454545455,0.58041958,0.559440559,0.608391608,0.713286713,0.559440559,0.440559441,0.517482517,0.832167832,0.888111888,0.79020979,0.72027972,0.587412587,0.685314685,0.643356643,0.447552448,0.433566434,0.58041958,0.776223776,0.762237762,0.748251748,0.734265734,0.741258741,0.643356643,0.517482517,0.356643357,0.356643357,0.48951049,0.587412587,0.538461538,0.475524476,0.475524476,0.468531469,0.391608392,0.335664336,0.090909091,0.076923077,0.104895105,0.300699301,0.34965035,0.356643357,0.300699301,0.258741259,0.286713287,0.293706294,0.104895105,0.160839161,0.195804196,0.251748252,0.251748252,0.237762238,0.20979021,0.216783217,0.230769231,0.244755245,1
0.479452055,0.445205479,0.424657534,0.369863014,0.431506849,0.5,0.52739726,0.506849315,0.226027397,0.171232877,0.698630137,0.691780822,0.589041096,0.363013699,0.363013699,0.534246575,0.794520548,0.739726027,0.568493151,0.452054795,0.828767123,0.828767123,0.773972603,0.397260274,0.246575342,0.534246575,0.787671233,0.835616438,0.657534247,0.534246575,0.643835616,0.732876712,0.726027397,0.417808219,0.417808219,0.547945205,0.732876712,0.602739726,0.506849315,0.582191781,0.273972603,0.5,0.650684932,0.595890411,0.630136986,0.671232877,0.678082192,0.705479452,0.520547945,0.664383562,0.102739726,0.246575342,0.493150685,0.45890411,0.54109589,0.636986301,0.691780822,0.787671233,0.616438356,0.691780822,0.020547945,0.226027397,0.212328767,0.397260274,0.424657534,0.650684932,0.719178082,0.575342466,0.609589041,0.582191781,0,0.020547945,0.226027397,0.417808219,0.445205479,0.726027397,0.856164384,0.726027397,0.595890411,0.52739726,0,0,0.171232877,0.45890411,0.595890411,0.787671233,0.767123288,0.657534247,0.602739726,0.575342466,0,0,0.02739726,0.171232877,0.431506849,0.568493151,0.424657534,0.232876712,0.191780822,0.287671233,0.061643836,0.075342466,0.054794521,0.054794521,0.226027397,0.164383562,0.01369863,0.006849315,0.034246575,0.130136986,0.123287671,0.232876712,0.232876712,0.068493151,0.04109589,0.04109589,0.061643836,0.089041096,0.075342466,0.075342466,1
0.137681159,0.173913043,0.043478261,0.028985507,0.224637681,0.195652174,0.152173913,0.137681159,0.166666667,0.173913043,0.086956522,0.130434783,0.065217391,0.079710145,0.18115942,0.210144928,0.166666667,0.152173913,0.152173913,0.137681159,0.130434783,0.108695652,0.115942029,0.079710145,0.347826087,0.52173913,0.47826087,0.246376812,0.072463768,0.072463768,0.456521739,0.52173913,0.427536232,0.485507246,0.550724638,0.550724638,0.572463768,0.572463768,0.514492754,0.376811594,0.731884058,0.746376812,0.456521739,0.434782609,0.666666667,0.782608696,0.782608696,0.695652174,0.717391304,0.710144928,0.84057971,0.862318841,0.456521739,0.47826087,0.579710145,0.673913043,0.652173913,0.637681159,0.579710145,0.710144928,0.884057971,0.891304348,0.797101449,0.565217391,0.572463768,0.615942029,0.644927536,0.673913043,0.731884058,0.710144928,0.876811594,0.884057971,0.724637681,0.579710145,0.579710145,0.623188406,0.594202899,0.644927536,0.695652174,0.739130435,0.826086957,0.855072464,0.485507246,0.514492754,0.608695652,0.768115942,0.724637681,0.710144928,0.586956522,0.731884058,0.753623188,0.768115942,0.456521739,0.565217391,0.615942029,0.775362319,0.775362319,0.724637681,0.717391304,0.68115942,0.507246377,0.507246377,0.434782609,0.434782609,0.52173913,0.572463768,0.550724638,0.543478261,0.442028986,0.311594203,0.15942029,0.144927536,0.072463768,0.065217391,0.268115942,0.572463768,0.579710145,0.420289855,0.086956522,0.101449275,1
0.006451613,0.006451613,0.006451613,0,0.025806452,0.135483871,0.329032258,0.35483871,0.006451613,0,0,0.006451613,0.04516129,0.335483871,0.470967742,0.503225806,0.477419355,0.477419355,0.296774194,0.141935484,0.025806452,0.15483871,0.425806452,0.729032258,0.793548387,0.806451613,0.780645161,0.748387097,0.709677419,0.638709677,0.096774194,0.516129032,0.625806452,0.729032258,0.922580645,0.948387097,0.948387097,0.903225806,0.838709677,0.774193548,0.187096774,0.670967742,0.458064516,0.709677419,0.883870968,0.896774194,0.929032258,0.896774194,0.858064516,0.767741935,0.361290323,0.6,0.55483871,0.638709677,0.864516129,0.883870968,0.806451613,0.690322581,0.825806452,0.716129032,0.638709677,0.580645161,0.735483871,0.8,0.787096774,0.774193548,0.8,0.567741935,0.722580645,0.658064516,0.55483871,0.696774194,0.696774194,0.703225806,0.683870968,0.729032258,0.812903226,0.55483871,0.580645161,0.574193548,0.206451613,0.296774194,0.548387097,0.6,0.677419355,0.651612903,0.625806452,0.516129032,0.612903226,0.490322581,0.129032258,0.051612903,0.438709677,0.387096774,0.761290323,0.825806452,0.767741935,0.696774194,0.696774194,0.606451613,0.006451613,0.038709677,0.270967742,0.335483871,0.580645161,0.748387097,0.729032258,0.677419355,0.632258065,0.535483871,0.012903226,0,0.077419355,0.296774194,0.425806452,0.438709677,0.387096774,0.303225806,0.212903226,0.135483871,1
0.236111111,0.145833333,0.125,0.118055556,0.118055556,0.090277778,0.034722222,0.048611111,0.090277778,0.083333333,0.048611111,0.034722222,0.027777778,0.055555556,0.020833333,0.006944444,0.013888889,0.027777778,0.013888889,0.034722222,0.125,0.1875,0.229166667,0.1875,0.159722222,0.152777778,0.166666667,0.090277778,0.027777778,0.027777778,0.756944444,0.736111111,0.631944444,0.763888889,0.833333333,0.805555556,0.75,0.798611111,0.645833333,0.284722222,0.895833333,0.597222222,0.506944444,0.784722222,0.916666667,0.777777778,0.590277778,0.611111111,0.798611111,0.895833333,0.923611111,0.722222222,0.479166667,0.569444444,0.743055556,0.722222222,0.791666667,0.819444444,0.777777778,0.854166667,0.923611111,0.916666667,0.784722222,0.791666667,0.875,0.909722222,0.854166667,0.8125,0.840277778,0.895833333,0.923611111,0.916666667,0.8125,0.715277778,0.743055556,0.875,0.840277778,0.888888889,0.736111111,0.902777778,0.923611111,0.916666667,0.527777778,0.513888889,0.805555556,0.826388889,0.638888889,0.701388889,0.743055556,0.916666667,0.923611111,0.923611111,0.583333333,0.513888889,0.833333333,0.909722222,0.847222222,0.819444444,0.895833333,0.798611111,0.888888889,0.888888889,0.729166667,0.715277778,0.826388889,0.847222222,0.854166667,0.763888889,0.534722222,0.145833333,0.458333333,0.708333333,0.715277778,0.506944444,0.694444444,0.770833333,0.284722222,0.083333333,0.076388889,0.076388889,1
